"","X","Day","State","ChinaVirusInterest","KungFluInterest","Region"
"2810",2810,"2020-03-11","NJ",56,0,"Northeast"
"2811",2811,"2020-03-12","NJ",44,0,"Northeast"
"2812",2812,"2020-03-13","NJ",23,0,"Northeast"
"2813",2813,"2020-03-14","NJ",0,0,"Northeast"
"2814",2814,"2020-03-15","NJ",73,0,"Northeast"
"2815",2815,"2020-03-16","NJ",44,0,"Northeast"
"2816",2816,"2020-03-17","NJ",63,0,"Northeast"
"2817",2817,"2020-03-18","NJ",65,22,"Northeast"
"2818",2818,"2020-03-19","NJ",73,0,"Northeast"
"2819",2819,"2020-03-20","NJ",42,21,"Northeast"
"2820",2820,"2020-03-21","NJ",48,0,"Northeast"
"2821",2821,"2020-03-22","NJ",35,0,"Northeast"
"2822",2822,"2020-03-23","NJ",18,0,"Northeast"
"2823",2823,"2020-03-24","NJ",40,0,"Northeast"
"2824",2824,"2020-03-25","NJ",0,0,"Northeast"
"2825",2825,"2020-03-26","NJ",40,0,"Northeast"
"2826",2826,"2020-03-27","NJ",59,0,"Northeast"
"2827",2827,"2020-03-28","NJ",46,0,"Northeast"
"2828",2828,"2020-03-29","NJ",21,0,"Northeast"
"2829",2829,"2020-03-30","NJ",28,0,"Northeast"
"2830",2830,"2020-03-31","NJ",39,0,"Northeast"
"2831",2831,"2020-04-01","NJ",0,0,"Northeast"
"2832",2832,"2020-04-02","NJ",19,19,"Northeast"
"2833",2833,"2020-04-03","NJ",38,0,"Northeast"
"2834",2834,"2020-04-04","NJ",23,0,"Northeast"
"2835",2835,"2020-04-05","NJ",0,23,"Northeast"
"2836",2836,"2020-04-06","NJ",0,0,"Northeast"
"2837",2837,"2020-04-07","NJ",30,0,"Northeast"
"2838",2838,"2020-04-08","NJ",19,0,"Northeast"
"2839",2839,"2020-04-09","NJ",0,0,"Northeast"
"2840",2840,"2020-04-10","NJ",19,0,"Northeast"
"2841",2841,"2020-04-11","NJ",23,0,"Northeast"
"2842",2842,"2020-04-12","NJ",23,0,"Northeast"
"2843",2843,"2020-04-13","NJ",0,0,"Northeast"
"2844",2844,"2020-04-14","NJ",19,19,"Northeast"
"2845",2845,"2020-04-15","NJ",38,0,"Northeast"
"2846",2846,"2020-04-16","NJ",46,0,"Northeast"
"2847",2847,"2020-04-17","NJ",19,0,"Northeast"
"2848",2848,"2020-04-18","NJ",21,0,"Northeast"
"2849",2849,"2020-01-21","NM",51,0,"Mountain"
"2850",2850,"2020-01-22","NM",46,0,"Mountain"
"2851",2851,"2020-01-23","NM",49,0,"Mountain"
"2852",2852,"2020-01-24","NM",100,0,"Mountain"
"2853",2853,"2020-01-25","NM",84,0,"Mountain"
"2854",2854,"2020-01-26","NM",73,0,"Mountain"
"2855",2855,"2020-01-27","NM",73,3,"Mountain"
"2856",2856,"2020-01-28","NM",65,0,"Mountain"
"2857",2857,"2020-01-29","NM",58,0,"Mountain"
"2858",2858,"2020-01-30","NM",52,0,"Mountain"
"2859",2859,"2020-01-31","NM",41,4,"Mountain"
"2860",2860,"2020-02-01","NM",25,0,"Mountain"
"2861",2861,"2020-02-02","NM",35,0,"Mountain"
"2862",2862,"2020-02-03","NM",33,0,"Mountain"
"2863",2863,"2020-02-04","NM",20,0,"Mountain"
"2864",2864,"2020-02-05","NM",23,0,"Mountain"
"2865",2865,"2020-02-06","NM",16,0,"Mountain"
"2866",2866,"2020-02-07","NM",25,0,"Mountain"
"2867",2867,"2020-02-08","NM",15,0,"Mountain"
"2868",2868,"2020-02-09","NM",15,0,"Mountain"
"2869",2869,"2020-02-10","NM",22,0,"Mountain"
"2870",2870,"2020-02-11","NM",19,0,"Mountain"
"2871",2871,"2020-02-12","NM",16,0,"Mountain"
"2872",2872,"2020-02-13","NM",25,0,"Mountain"
"2873",2873,"2020-02-14","NM",19,0,"Mountain"
"2874",2874,"2020-02-15","NM",19,0,"Mountain"
"2875",2875,"2020-02-16","NM",23,0,"Mountain"
"2876",2876,"2020-02-17","NM",17,4,"Mountain"
"2877",2877,"2020-02-18","NM",16,0,"Mountain"
"2878",2878,"2020-02-19","NM",12,0,"Mountain"
"2879",2879,"2020-02-20","NM",5,0,"Mountain"
"2880",2880,"2020-02-21","NM",11,4,"Mountain"
"2881",2881,"2020-02-22","NM",6,0,"Mountain"
"2882",2882,"2020-02-23","NM",4,0,"Mountain"
"2883",2883,"2020-02-24","NM",12,0,"Mountain"
"2884",2884,"2020-02-25","NM",17,0,"Mountain"
"2885",2885,"2020-02-26","NM",10,0,"Mountain"
"2886",2886,"2020-02-27","NM",21,0,"Mountain"
"2887",2887,"2020-02-28","NM",34,0,"Mountain"
"2888",2888,"2020-02-29","NM",33,0,"Mountain"
"2889",2889,"2020-03-01","NM",8,0,"Mountain"
"2890",2890,"2020-03-02","NM",17,0,"Mountain"
"2891",2891,"2020-03-03","NM",24,3,"Mountain"
"2892",2892,"2020-03-04","NM",17,0,"Mountain"
"2893",2893,"2020-03-05","NM",26,0,"Mountain"
"2894",2894,"2020-03-06","NM",17,0,"Mountain"
"2895",2895,"2020-03-07","NM",22,0,"Mountain"
"2896",2896,"2020-03-08","NM",24,0,"Mountain"
"2897",2897,"2020-03-09","NM",22,0,"Mountain"
"2898",2898,"2020-03-10","NM",32,0,"Mountain"
"2899",2899,"2020-03-11","NM",37,0,"Mountain"
"2900",2900,"2020-03-12","NM",66,0,"Mountain"
"2901",2901,"2020-03-13","NM",60,0,"Mountain"
"2902",2902,"2020-03-14","NM",59,4,"Mountain"
"2903",2903,"2020-03-15","NM",44,0,"Mountain"
"2904",2904,"2020-03-16","NM",57,0,"Mountain"
"2905",2905,"2020-03-17","NM",43,3,"Mountain"
"2906",2906,"2020-03-18","NM",59,11,"Mountain"
"2907",2907,"2020-03-19","NM",58,14,"Mountain"
"2908",2908,"2020-03-20","NM",50,8,"Mountain"
"2909",2909,"2020-03-21","NM",52,0,"Mountain"
"2910",2910,"2020-03-22","NM",43,7,"Mountain"
"2911",2911,"2020-03-23","NM",28,0,"Mountain"
"2912",2912,"2020-03-24","NM",76,3,"Mountain"
"2913",2913,"2020-03-25","NM",71,3,"Mountain"
"2914",2914,"2020-03-26","NM",69,3,"Mountain"
"2915",2915,"2020-03-27","NM",48,0,"Mountain"
"2916",2916,"2020-03-28","NM",40,3,"Mountain"
"2917",2917,"2020-03-29","NM",31,3,"Mountain"
"2918",2918,"2020-03-30","NM",22,0,"Mountain"
"2919",2919,"2020-03-31","NM",29,3,"Mountain"
"2920",2920,"2020-04-01","NM",31,0,"Mountain"
"2921",2921,"2020-04-02","NM",28,9,"Mountain"
"2922",2922,"2020-04-03","NM",15,0,"Mountain"
"2923",2923,"2020-04-04","NM",23,0,"Mountain"
"2924",2924,"2020-04-05","NM",28,0,"Mountain"
"2925",2925,"2020-04-06","NM",12,0,"Mountain"
"2926",2926,"2020-04-07","NM",14,3,"Mountain"
"2927",2927,"2020-04-08","NM",11,0,"Mountain"
"2928",2928,"2020-04-09","NM",12,0,"Mountain"
"2929",2929,"2020-04-10","NM",8,0,"Mountain"
"2930",2930,"2020-04-11","NM",11,0,"Mountain"
"2931",2931,"2020-04-12","NM",13,0,"Mountain"
"2932",2932,"2020-04-13","NM",12,0,"Mountain"
"2933",2933,"2020-04-14","NM",9,0,"Mountain"
"2934",2934,"2020-04-15","NM",7,0,"Mountain"
"2935",2935,"2020-04-16","NM",12,0,"Mountain"
"2936",2936,"2020-04-17","NM",21,0,"Mountain"
"2937",2937,"2020-04-18","NM",8,0,"Mountain"
"2938",2938,"2020-01-21","NV",43,0,"Mountain"
"2939",2939,"2020-01-22","NV",15,0,"Mountain"
"2940",2940,"2020-01-23","NV",89,0,"Mountain"
"2941",2941,"2020-01-24","NV",37,0,"Mountain"
"2942",2942,"2020-01-25","NV",100,0,"Mountain"
"2943",2943,"2020-01-26","NV",39,16,"Mountain"
"2944",2944,"2020-01-27","NV",49,0,"Mountain"
"2945",2945,"2020-01-28","NV",36,0,"Mountain"
"2946",2946,"2020-01-29","NV",38,0,"Mountain"
"2947",2947,"2020-01-30","NV",60,0,"Mountain"
"2948",2948,"2020-01-31","NV",45,0,"Mountain"
"2949",2949,"2020-02-01","NV",34,0,"Mountain"
"2950",2950,"2020-02-02","NV",51,0,"Mountain"
"2951",2951,"2020-02-03","NV",20,0,"Mountain"
"2952",2952,"2020-02-04","NV",42,0,"Mountain"
"2953",2953,"2020-02-05","NV",36,0,"Mountain"
"2954",2954,"2020-02-06","NV",14,0,"Mountain"
"2955",2955,"2020-02-07","NV",23,0,"Mountain"
"2956",2956,"2020-02-08","NV",34,0,"Mountain"
"2957",2957,"2020-02-09","NV",25,0,"Mountain"
"2958",2958,"2020-02-10","NV",14,0,"Mountain"
"2959",2959,"2020-02-11","NV",27,0,"Mountain"
"2960",2960,"2020-02-12","NV",14,0,"Mountain"
"2961",2961,"2020-02-13","NV",30,0,"Mountain"
"2962",2962,"2020-02-14","NV",15,0,"Mountain"
"2963",2963,"2020-02-15","NV",0,0,"Mountain"
"2964",2964,"2020-02-16","NV",17,0,"Mountain"
"2965",2965,"2020-02-17","NV",0,0,"Mountain"
"2966",2966,"2020-02-18","NV",28,0,"Mountain"
"2967",2967,"2020-02-19","NV",0,0,"Mountain"
"2968",2968,"2020-02-20","NV",0,0,"Mountain"
"2969",2969,"2020-02-21","NV",0,0,"Mountain"
"2970",2970,"2020-02-22","NV",0,0,"Mountain"
"2971",2971,"2020-02-23","NV",16,0,"Mountain"
"2972",2972,"2020-02-24","NV",14,0,"Mountain"
"2973",2973,"2020-02-25","NV",14,0,"Mountain"
"2974",2974,"2020-02-26","NV",28,0,"Mountain"
"2975",2975,"2020-02-27","NV",14,0,"Mountain"
"2976",2976,"2020-02-28","NV",14,0,"Mountain"
"2977",2977,"2020-02-29","NV",49,0,"Mountain"
"2978",2978,"2020-03-01","NV",16,0,"Mountain"
"2979",2979,"2020-03-02","NV",28,0,"Mountain"
"2980",2980,"2020-03-03","NV",0,0,"Mountain"
"2981",2981,"2020-03-04","NV",21,0,"Mountain"
"2982",2982,"2020-03-05","NV",21,0,"Mountain"
"2983",2983,"2020-03-06","NV",0,0,"Mountain"
"2984",2984,"2020-03-07","NV",16,0,"Mountain"
"2985",2985,"2020-03-08","NV",23,0,"Mountain"
"2986",2986,"2020-03-09","NV",21,0,"Mountain"
"2987",2987,"2020-03-10","NV",0,0,"Mountain"
"2988",2988,"2020-03-11","NV",20,0,"Mountain"
"2989",2989,"2020-03-12","NV",26,0,"Mountain"
"2990",2990,"2020-03-13","NV",59,0,"Mountain"
"2991",2991,"2020-03-14","NV",24,0,"Mountain"
"2992",2992,"2020-03-15","NV",31,0,"Mountain"
"2993",2993,"2020-03-16","NV",35,0,"Mountain"
"2994",2994,"2020-03-17","NV",48,0,"Mountain"
"2995",2995,"2020-03-18","NV",20,0,"Mountain"
"2996",2996,"2020-03-19","NV",27,14,"Mountain"
"2997",2997,"2020-03-20","NV",28,0,"Mountain"
"2998",2998,"2020-03-21","NV",54,0,"Mountain"
"2999",2999,"2020-03-22","NV",31,0,"Mountain"
"3000",3000,"2020-03-23","NV",19,0,"Mountain"
"3001",3001,"2020-03-24","NV",28,0,"Mountain"
"3002",3002,"2020-03-25","NV",28,14,"Mountain"
"3003",3003,"2020-03-26","NV",27,0,"Mountain"
"3004",3004,"2020-03-27","NV",26,0,"Mountain"
"3005",3005,"2020-03-28","NV",15,0,"Mountain"
"3006",3006,"2020-03-29","NV",31,0,"Mountain"
"3007",3007,"2020-03-30","NV",27,0,"Mountain"
"3008",3008,"2020-03-31","NV",14,0,"Mountain"
"3009",3009,"2020-04-01","NV",20,0,"Mountain"
"3010",3010,"2020-04-02","NV",27,0,"Mountain"
"3011",3011,"2020-04-03","NV",14,0,"Mountain"
"3012",3012,"2020-04-04","NV",23,0,"Mountain"
"3013",3013,"2020-04-05","NV",15,0,"Mountain"
"3014",3014,"2020-04-06","NV",13,0,"Mountain"
"3015",3015,"2020-04-07","NV",40,0,"Mountain"
"3016",3016,"2020-04-08","NV",0,0,"Mountain"
"3017",3017,"2020-04-09","NV",13,0,"Mountain"
"3018",3018,"2020-04-10","NV",21,0,"Mountain"
"3019",3019,"2020-04-11","NV",15,0,"Mountain"
"3020",3020,"2020-04-12","NV",0,0,"Mountain"
"3021",3021,"2020-04-13","NV",0,0,"Mountain"
"3022",3022,"2020-04-14","NV",19,0,"Mountain"
"3023",3023,"2020-04-15","NV",25,0,"Mountain"
"3024",3024,"2020-04-16","NV",25,0,"Mountain"
"3025",3025,"2020-04-17","NV",0,0,"Mountain"
"3026",3026,"2020-04-18","NV",0,0,"Mountain"
"3027",3027,"2020-01-21","NY",63,0,"Northeast"
"3028",3028,"2020-01-22","NY",51,0,"Northeast"
"3029",3029,"2020-01-23","NY",88,0,"Northeast"
"3030",3030,"2020-01-24","NY",100,0,"Northeast"
"3031",3031,"2020-01-25","NY",86,4,"Northeast"
"3032",3032,"2020-01-26","NY",82,0,"Northeast"
"3033",3033,"2020-01-27","NY",92,0,"Northeast"
"3034",3034,"2020-01-28","NY",66,0,"Northeast"
"3035",3035,"2020-01-29","NY",62,0,"Northeast"
"3036",3036,"2020-01-30","NY",50,2,"Northeast"
"3037",3037,"2020-01-31","NY",35,0,"Northeast"
"3038",3038,"2020-02-01","NY",35,0,"Northeast"
"3039",3039,"2020-02-02","NY",41,0,"Northeast"
"3040",3040,"2020-02-03","NY",22,0,"Northeast"
"3041",3041,"2020-02-04","NY",22,0,"Northeast"
"3042",3042,"2020-02-05","NY",17,0,"Northeast"
"3043",3043,"2020-02-06","NY",25,0,"Northeast"
"3044",3044,"2020-02-07","NY",23,0,"Northeast"
"3045",3045,"2020-02-08","NY",19,0,"Northeast"
"3046",3046,"2020-02-09","NY",27,0,"Northeast"
"3047",3047,"2020-02-10","NY",21,0,"Northeast"
"3048",3048,"2020-02-11","NY",11,0,"Northeast"
"3049",3049,"2020-02-12","NY",16,0,"Northeast"
"3050",3050,"2020-02-13","NY",19,0,"Northeast"
"3051",3051,"2020-02-14","NY",15,0,"Northeast"
"3052",3052,"2020-02-15","NY",8,2,"Northeast"
"3053",3053,"2020-02-16","NY",14,0,"Northeast"
"3054",3054,"2020-02-17","NY",24,0,"Northeast"
"3055",3055,"2020-02-18","NY",9,0,"Northeast"
"3056",3056,"2020-02-19","NY",11,0,"Northeast"
"3057",3057,"2020-02-20","NY",11,0,"Northeast"
"3058",3058,"2020-02-21","NY",7,0,"Northeast"
"3059",3059,"2020-02-22","NY",16,0,"Northeast"
"3060",3060,"2020-02-23","NY",8,0,"Northeast"
"3061",3061,"2020-02-24","NY",15,0,"Northeast"
"3062",3062,"2020-02-25","NY",15,0,"Northeast"
"3063",3063,"2020-02-26","NY",26,0,"Northeast"
"3064",3064,"2020-02-27","NY",18,0,"Northeast"
"3065",3065,"2020-02-28","NY",30,0,"Northeast"
"3066",3066,"2020-02-29","NY",21,0,"Northeast"
"3067",3067,"2020-03-01","NY",17,0,"Northeast"
"3068",3068,"2020-03-02","NY",30,0,"Northeast"
"3069",3069,"2020-03-03","NY",17,0,"Northeast"
"3070",3070,"2020-03-04","NY",5,0,"Northeast"
"3071",3071,"2020-03-05","NY",18,0,"Northeast"
"3072",3072,"2020-03-06","NY",22,0,"Northeast"
"3073",3073,"2020-03-07","NY",30,0,"Northeast"
"3074",3074,"2020-03-08","NY",13,0,"Northeast"
"3075",3075,"2020-03-09","NY",22,0,"Northeast"
"3076",3076,"2020-03-10","NY",25,0,"Northeast"
"3077",3077,"2020-03-11","NY",28,0,"Northeast"
"3078",3078,"2020-03-12","NY",48,0,"Northeast"
"3079",3079,"2020-03-13","NY",38,0,"Northeast"
"3080",3080,"2020-03-14","NY",58,0,"Northeast"
"3081",3081,"2020-03-15","NY",56,0,"Northeast"
"3082",3082,"2020-03-16","NY",41,0,"Northeast"
"3083",3083,"2020-03-17","NY",47,0,"Northeast"
"3084",3084,"2020-03-18","NY",52,27,"Northeast"
"3085",3085,"2020-03-19","NY",75,19,"Northeast"
"3086",3086,"2020-03-20","NY",67,8,"Northeast"
"3087",3087,"2020-03-21","NY",38,8,"Northeast"
"3088",3088,"2020-03-22","NY",38,8,"Northeast"
"3089",3089,"2020-03-23","NY",29,3,"Northeast"
"3090",3090,"2020-03-24","NY",74,3,"Northeast"
"3091",3091,"2020-03-25","NY",62,2,"Northeast"
"3092",3092,"2020-03-26","NY",41,0,"Northeast"
"3093",3093,"2020-03-27","NY",46,3,"Northeast"
"3094",3094,"2020-03-28","NY",42,4,"Northeast"
"3095",3095,"2020-03-29","NY",37,0,"Northeast"
"3096",3096,"2020-03-30","NY",23,0,"Northeast"
"3097",3097,"2020-03-31","NY",26,2,"Northeast"
"3098",3098,"2020-04-01","NY",27,0,"Northeast"
"3099",3099,"2020-04-02","NY",23,0,"Northeast"
"3100",3100,"2020-04-03","NY",11,0,"Northeast"
"3101",3101,"2020-04-04","NY",14,3,"Northeast"
"3102",3102,"2020-04-05","NY",30,0,"Northeast"
"3103",3103,"2020-04-06","NY",25,0,"Northeast"
"3104",3104,"2020-04-07","NY",14,2,"Northeast"
"3105",3105,"2020-04-08","NY",16,0,"Northeast"
"3106",3106,"2020-04-09","NY",9,0,"Northeast"
"3107",3107,"2020-04-10","NY",7,0,"Northeast"
"3108",3108,"2020-04-11","NY",13,0,"Northeast"
"3109",3109,"2020-04-12","NY",18,0,"Northeast"
"3110",3110,"2020-04-13","NY",17,0,"Northeast"
"3111",3111,"2020-04-14","NY",11,2,"Northeast"
"3112",3112,"2020-04-15","NY",12,0,"Northeast"
"3113",3113,"2020-04-16","NY",12,0,"Northeast"
"3114",3114,"2020-04-17","NY",9,0,"Northeast"
"3115",3115,"2020-04-18","NY",7,0,"Northeast"
"3116",3116,"2020-01-21","OH",45,0,"Midwest"
"3117",3117,"2020-01-22","OH",52,0,"Midwest"
"3118",3118,"2020-01-23","OH",66,0,"Midwest"
"3119",3119,"2020-01-24","OH",77,7,"Midwest"
"3120",3120,"2020-01-25","OH",100,4,"Midwest"
"3121",3121,"2020-01-26","OH",43,0,"Midwest"
"3122",3122,"2020-01-27","OH",83,3,"Midwest"
"3123",3123,"2020-01-28","OH",83,3,"Midwest"
"3124",3124,"2020-01-29","OH",53,3,"Midwest"
"3125",3125,"2020-01-30","OH",48,0,"Midwest"
"3126",3126,"2020-01-31","OH",18,0,"Midwest"
"3127",3127,"2020-02-01","OH",32,8,"Midwest"
"3128",3128,"2020-02-02","OH",22,0,"Midwest"
"3129",3129,"2020-02-03","OH",16,0,"Midwest"
"3130",3130,"2020-02-04","OH",22,0,"Midwest"
"3131",3131,"2020-02-05","OH",19,0,"Midwest"
"3132",3132,"2020-02-06","OH",26,0,"Midwest"
"3133",3133,"2020-02-07","OH",20,0,"Midwest"
"3134",3134,"2020-02-08","OH",19,0,"Midwest"
"3135",3135,"2020-02-09","OH",25,0,"Midwest"
"3136",3136,"2020-02-10","OH",20,0,"Midwest"
"3137",3137,"2020-02-11","OH",19,0,"Midwest"
"3138",3138,"2020-02-12","OH",14,0,"Midwest"
"3139",3139,"2020-02-13","OH",16,0,"Midwest"
"3140",3140,"2020-02-14","OH",22,0,"Midwest"
"3141",3141,"2020-02-15","OH",17,0,"Midwest"
"3142",3142,"2020-02-16","OH",9,0,"Midwest"
"3143",3143,"2020-02-17","OH",19,0,"Midwest"
"3144",3144,"2020-02-18","OH",16,0,"Midwest"
"3145",3145,"2020-02-19","OH",6,6,"Midwest"
"3146",3146,"2020-02-20","OH",9,0,"Midwest"
"3147",3147,"2020-02-21","OH",13,0,"Midwest"
"3148",3148,"2020-02-22","OH",7,0,"Midwest"
"3149",3149,"2020-02-23","OH",7,0,"Midwest"
"3150",3150,"2020-02-24","OH",16,0,"Midwest"
"3151",3151,"2020-02-25","OH",6,0,"Midwest"
"3152",3152,"2020-02-26","OH",20,3,"Midwest"
"3153",3153,"2020-02-27","OH",17,0,"Midwest"
"3154",3154,"2020-02-28","OH",19,3,"Midwest"
"3155",3155,"2020-02-29","OH",7,4,"Midwest"
"3156",3156,"2020-03-01","OH",24,0,"Midwest"
"3157",3157,"2020-03-02","OH",20,0,"Midwest"
"3158",3158,"2020-03-03","OH",17,3,"Midwest"
"3159",3159,"2020-03-04","OH",17,0,"Midwest"
"3160",3160,"2020-03-05","OH",19,0,"Midwest"
"3161",3161,"2020-03-06","OH",16,3,"Midwest"
"3162",3162,"2020-03-07","OH",11,0,"Midwest"
"3163",3163,"2020-03-08","OH",15,0,"Midwest"
"3164",3164,"2020-03-09","OH",17,0,"Midwest"
"3165",3165,"2020-03-10","OH",18,0,"Midwest"
"3166",3166,"2020-03-11","OH",34,0,"Midwest"
"3167",3167,"2020-03-12","OH",65,0,"Midwest"
"3168",3168,"2020-03-13","OH",62,0,"Midwest"
"3169",3169,"2020-03-14","OH",47,0,"Midwest"
"3170",3170,"2020-03-15","OH",33,0,"Midwest"
"3171",3171,"2020-03-16","OH",52,0,"Midwest"
"3172",3172,"2020-03-17","OH",50,0,"Midwest"
"3173",3173,"2020-03-18","OH",63,20,"Midwest"
"3174",3174,"2020-03-19","OH",66,11,"Midwest"
"3175",3175,"2020-03-20","OH",40,9,"Midwest"
"3176",3176,"2020-03-21","OH",53,14,"Midwest"
"3177",3177,"2020-03-22","OH",52,3,"Midwest"
"3178",3178,"2020-03-23","OH",35,8,"Midwest"
"3179",3179,"2020-03-24","OH",44,0,"Midwest"
"3180",3180,"2020-03-25","OH",72,3,"Midwest"
"3181",3181,"2020-03-26","OH",40,0,"Midwest"
"3182",3182,"2020-03-27","OH",36,3,"Midwest"
"3183",3183,"2020-03-28","OH",28,4,"Midwest"
"3184",3184,"2020-03-29","OH",20,0,"Midwest"
"3185",3185,"2020-03-30","OH",27,3,"Midwest"
"3186",3186,"2020-03-31","OH",32,0,"Midwest"
"3187",3187,"2020-04-01","OH",28,0,"Midwest"
"3188",3188,"2020-04-02","OH",32,0,"Midwest"
"3189",3189,"2020-04-03","OH",21,3,"Midwest"
"3190",3190,"2020-04-04","OH",23,0,"Midwest"
"3191",3191,"2020-04-05","OH",22,0,"Midwest"
"3192",3192,"2020-04-06","OH",18,0,"Midwest"
"3193",3193,"2020-04-07","OH",16,3,"Midwest"
"3194",3194,"2020-04-08","OH",9,0,"Midwest"
"3195",3195,"2020-04-09","OH",9,3,"Midwest"
"3196",3196,"2020-04-10","OH",11,0,"Midwest"
"3197",3197,"2020-04-11","OH",7,0,"Midwest"
"3198",3198,"2020-04-12","OH",16,0,"Midwest"
"3199",3199,"2020-04-13","OH",14,0,"Midwest"
"3200",3200,"2020-04-14","OH",19,0,"Midwest"
"3201",3201,"2020-04-15","OH",6,0,"Midwest"
"3202",3202,"2020-04-16","OH",6,0,"Midwest"
"3203",3203,"2020-04-17","OH",10,0,"Midwest"
"3204",3204,"2020-04-18","OH",10,0,"Midwest"
"3205",3205,"2020-01-21","OK",47,0,"Midwest"
"3206",3206,"2020-01-22","OK",46,0,"Midwest"
"3207",3207,"2020-01-23","OK",100,0,"Midwest"
"3208",3208,"2020-01-24","OK",82,0,"Midwest"
"3209",3209,"2020-01-25","OK",48,0,"Midwest"
"3210",3210,"2020-01-26","OK",74,15,"Midwest"
"3211",3211,"2020-01-27","OK",39,13,"Midwest"
"3212",3212,"2020-01-28","OK",91,0,"Midwest"
"3213",3213,"2020-01-29","OK",54,13,"Midwest"
"3214",3214,"2020-01-30","OK",13,0,"Midwest"
"3215",3215,"2020-01-31","OK",21,0,"Midwest"
"3216",3216,"2020-02-01","OK",40,0,"Midwest"
"3217",3217,"2020-02-02","OK",48,0,"Midwest"
"3218",3218,"2020-02-03","OK",37,0,"Midwest"
"3219",3219,"2020-02-04","OK",26,0,"Midwest"
"3220",3220,"2020-02-05","OK",27,0,"Midwest"
"3221",3221,"2020-02-06","OK",27,0,"Midwest"
"3222",3222,"2020-02-07","OK",27,0,"Midwest"
"3223",3223,"2020-02-08","OK",24,0,"Midwest"
"3224",3224,"2020-02-09","OK",0,0,"Midwest"
"3225",3225,"2020-02-10","OK",13,0,"Midwest"
"3226",3226,"2020-02-11","OK",13,0,"Midwest"
"3227",3227,"2020-02-12","OK",13,0,"Midwest"
"3228",3228,"2020-02-13","OK",13,0,"Midwest"
"3229",3229,"2020-02-14","OK",21,0,"Midwest"
"3230",3230,"2020-02-15","OK",24,0,"Midwest"
"3231",3231,"2020-02-16","OK",16,0,"Midwest"
"3232",3232,"2020-02-17","OK",0,0,"Midwest"
"3233",3233,"2020-02-18","OK",13,0,"Midwest"
"3234",3234,"2020-02-19","OK",13,0,"Midwest"
"3235",3235,"2020-02-20","OK",13,0,"Midwest"
"3236",3236,"2020-02-21","OK",13,0,"Midwest"
"3237",3237,"2020-02-22","OK",15,0,"Midwest"
"3238",3238,"2020-02-23","OK",38,0,"Midwest"
"3239",3239,"2020-02-24","OK",0,0,"Midwest"
"3240",3240,"2020-02-25","OK",13,0,"Midwest"
"3241",3241,"2020-02-26","OK",25,0,"Midwest"
"3242",3242,"2020-02-27","OK",26,0,"Midwest"
"3243",3243,"2020-02-28","OK",26,0,"Midwest"
"3244",3244,"2020-02-29","OK",16,0,"Midwest"
"3245",3245,"2020-03-01","OK",0,0,"Midwest"
"3246",3246,"2020-03-02","OK",0,0,"Midwest"
"3247",3247,"2020-03-03","OK",25,0,"Midwest"
"3248",3248,"2020-03-04","OK",25,0,"Midwest"
"3249",3249,"2020-03-05","OK",13,0,"Midwest"
"3250",3250,"2020-03-06","OK",27,0,"Midwest"
"3251",3251,"2020-03-07","OK",16,0,"Midwest"
"3252",3252,"2020-03-08","OK",15,0,"Midwest"
"3253",3253,"2020-03-09","OK",31,0,"Midwest"
"3254",3254,"2020-03-10","OK",32,0,"Midwest"
"3255",3255,"2020-03-11","OK",19,13,"Midwest"
"3256",3256,"2020-03-12","OK",49,0,"Midwest"
"3257",3257,"2020-03-13","OK",53,0,"Midwest"
"3258",3258,"2020-03-14","OK",23,0,"Midwest"
"3259",3259,"2020-03-15","OK",30,0,"Midwest"
"3260",3260,"2020-03-16","OK",34,0,"Midwest"
"3261",3261,"2020-03-17","OK",48,14,"Midwest"
"3262",3262,"2020-03-18","OK",62,0,"Midwest"
"3263",3263,"2020-03-19","OK",27,13,"Midwest"
"3264",3264,"2020-03-20","OK",39,0,"Midwest"
"3265",3265,"2020-03-21","OK",87,15,"Midwest"
"3266",3266,"2020-03-22","OK",35,0,"Midwest"
"3267",3267,"2020-03-23","OK",48,0,"Midwest"
"3268",3268,"2020-03-24","OK",25,0,"Midwest"
"3269",3269,"2020-03-25","OK",39,0,"Midwest"
"3270",3270,"2020-03-26","OK",59,0,"Midwest"
"3271",3271,"2020-03-27","OK",31,0,"Midwest"
"3272",3272,"2020-03-28","OK",84,0,"Midwest"
"3273",3273,"2020-03-29","OK",29,0,"Midwest"
"3274",3274,"2020-03-30","OK",18,0,"Midwest"
"3275",3275,"2020-03-31","OK",32,13,"Midwest"
"3276",3276,"2020-04-01","OK",19,0,"Midwest"
"3277",3277,"2020-04-02","OK",55,12,"Midwest"
"3278",3278,"2020-04-03","OK",18,0,"Midwest"
"3279",3279,"2020-04-04","OK",13,13,"Midwest"
"3280",3280,"2020-04-05","OK",14,0,"Midwest"
"3281",3281,"2020-04-06","OK",29,0,"Midwest"
"3282",3282,"2020-04-07","OK",24,0,"Midwest"
"3283",3283,"2020-04-08","OK",12,0,"Midwest"
"3284",3284,"2020-04-09","OK",25,0,"Midwest"
"3285",3285,"2020-04-10","OK",13,0,"Midwest"
"3286",3286,"2020-04-11","OK",14,0,"Midwest"
"3287",3287,"2020-04-12","OK",13,0,"Midwest"
"3288",3288,"2020-04-13","OK",12,0,"Midwest"
"3289",3289,"2020-04-14","OK",12,0,"Midwest"
