"","polyname","State","StateColor","total_2016","dem_2016","gop_2016","oth_2016","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age","percent_democrat2016","percent_republican2016","percent_other2016","Winner","date","positive","negative","death","hospitalized","totalTestResults","FIPS","StayAtHome_date","Quarantine_Yes","na.rm","X","mean_ChinaVirusInterest","mean_KungFluInterest"
"217","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/16/2020",24,115,1,NA,139,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"218","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/17/2020",30,129,2,NA,159,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"219","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/18/2020",39,154,2,NA,193,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"220","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/19/2020",56,324,2,NA,380,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"221","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/20/2020",79,475,2,NA,554,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"222","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/21/2020",126,707,4,1,833,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"223","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/22/2020",201,1293,6,1,1494,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"224","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/23/2020",259,1701,7,1,1960,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"225","indiana","IN","red",2722029,1031953,1556220,133856,6514861,0.81,0.09,0.02,0.06,24635,577,37.1,0.379111685,0.571713233,0.049175082,"Republican","3/24/2020",365,2566,12,1,2931,18,2020-03-24,1,TRUE,16,37.4666666666667,2.93333333333333
"226","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/10/2020",8,32,NA,NA,40,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"227","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/11/2020",13,46,NA,NA,59,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"228","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/12/2020",14,67,NA,NA,81,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"229","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/13/2020",16,83,NA,NA,99,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"230","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/14/2020",17,83,NA,NA,100,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"231","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/15/2020",18,83,NA,NA,101,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"232","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/16/2020",22,83,NA,NA,105,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"233","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/17/2020",23,83,NA,NA,106,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"234","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/18/2020",29,83,NA,NA,112,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"235","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/19/2020",38,83,NA,NA,121,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"236","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/20/2020",45,642,NA,NA,687,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"237","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/21/2020",68,1049,NA,NA,1117,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"238","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/22/2020",90,1215,NA,NA,1305,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"239","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/23/2020",105,2043,NA,NA,2148,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"240","iowa","IA","blue",1542880,650790,798923,93167,3062553,0.88,0.03,0.02,0.05,27027,534,38.1,0.421802084,0.517812792,0.060385124,"Republican","3/24/2020",124,2315,NA,27,2439,19,NA,0,TRUE,13,35.9333333333333,4.06666666666667
"241","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/10/2020",1,17,NA,NA,18,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"242","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/11/2020",1,41,NA,NA,42,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"243","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/12/2020",4,41,NA,NA,45,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"244","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/13/2020",6,93,NA,NA,99,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"245","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/14/2020",6,93,1,NA,99,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"246","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/15/2020",8,135,1,NA,143,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"247","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/16/2020",11,166,1,NA,177,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"248","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/17/2020",15,382,1,NA,397,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"249","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/18/2020",16,417,1,NA,433,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"250","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/19/2020",34,417,1,NA,451,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"251","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/20/2020",44,417,1,NA,461,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"252","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/21/2020",55,417,2,NA,472,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"253","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/22/2020",64,417,2,NA,481,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"254","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/23/2020",82,417,2,NA,499,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"255","kansas","KS","red",1147143,414788,656009,76346,2868107,0.78,0.06,0.02,0.11,26929,551,36,0.361583517,0.571863316,0.066553167,"Republican","3/24/2020",98,2086,2,NA,2184,20,2020-03-30,1,TRUE,17,26.8666666666667,2.06666666666667
"256","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/10/2020",6,28,NA,NA,34,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"257","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/11/2020",8,46,NA,NA,54,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"258","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/12/2020",8,56,NA,NA,64,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"259","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/13/2020",11,107,NA,NA,118,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"260","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/14/2020",14,139,NA,NA,153,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"261","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/15/2020",16,139,NA,NA,155,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"262","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/16/2020",21,234,1,NA,255,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"263","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/17/2020",22,295,1,NA,317,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"264","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/18/2020",26,354,1,NA,380,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"265","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/19/2020",35,454,1,NA,489,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"266","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/20/2020",47,592,1,NA,639,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"267","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/21/2020",54,714,2,NA,768,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"268","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/22/2020",99,1472,3,NA,1571,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"269","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/23/2020",104,1762,3,NA,1866,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"270","kentucky","KY","red",1922218,628834,1202942,90442,4361333,0.86,0.08,0.01,0.03,23462,506,38.2,0.327139794,0.625809351,0.047050855,"Republican","3/24/2020",124,1762,4,NA,1886,21,2020-03-26,1,TRUE,18,36.2666666666667,3.4
"271","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/10/2020",1,11,NA,NA,12,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"272","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/11/2020",6,37,NA,NA,43,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"273","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/12/2020",14,37,NA,NA,51,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"274","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/13/2020",36,37,NA,NA,73,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"275","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/14/2020",69,109,NA,NA,178,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"276","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/15/2020",91,156,2,NA,247,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"277","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/16/2020",114,188,2,NA,302,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"278","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/17/2020",171,286,4,NA,457,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"279","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/18/2020",240,335,6,NA,575,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"280","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/19/2020",347,458,8,NA,805,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"281","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/20/2020",479,568,12,NA,1047,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"282","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/21/2020",585,2180,16,NA,2765,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"283","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/22/2020",837,2661,20,NA,3498,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"284","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/23/2020",1172,4776,34,NA,5948,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"285","louisiana","LA","red",2027731,779535,1178004,70192,4567968,0.6,0.32,0.02,0.04,24442,610,36,0.384437088,0.580946881,0.034616031,"Republican","3/24/2020",1388,7215,46,NA,8603,22,2020-03-23,1,TRUE,19,49.3333333333333,1.86666666666667
"286","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/10/2020",0,20,NA,NA,20,23,2020-04-02,1,TRUE,22,50,4.6
"287","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/11/2020",0,42,NA,NA,42,23,2020-04-02,1,TRUE,22,50,4.6
"288","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/12/2020",1,65,NA,NA,66,23,2020-04-02,1,TRUE,22,50,4.6
"289","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/13/2020",3,91,NA,NA,94,23,2020-04-02,1,TRUE,22,50,4.6
"290","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/14/2020",3,91,NA,NA,94,23,2020-04-02,1,TRUE,22,50,4.6
"291","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/15/2020",3,91,NA,NA,94,23,2020-04-02,1,TRUE,22,50,4.6
"292","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/16/2020",17,764,NA,NA,781,23,2020-04-02,1,TRUE,22,50,4.6
"293","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/17/2020",32,1303,NA,NA,1335,23,2020-04-02,1,TRUE,22,50,4.6
"294","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/18/2020",43,1670,NA,NA,1713,23,2020-04-02,1,TRUE,22,50,4.6
"295","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/19/2020",53,2004,NA,NA,2057,23,2020-04-02,1,TRUE,22,50,4.6
"296","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/20/2020",57,2264,NA,NA,2321,23,2020-04-02,1,TRUE,22,50,4.6
"297","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/21/2020",73,2264,NA,NA,2337,23,2020-04-02,1,TRUE,22,50,4.6
"298","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/22/2020",89,2264,NA,NA,2353,23,2020-04-02,1,TRUE,22,50,4.6
"299","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/23/2020",107,2791,NA,NA,2898,23,2020-04-02,1,TRUE,22,50,4.6
"300","maine","ME","red",741550,354873,334838,51839,1328320,0.94,0.01,0.01,0.01,26824,664,43.2,0.478555728,0.451537995,0.069906277,"Democrat","3/24/2020",125,3014,NA,NA,3139,23,2020-04-02,1,TRUE,22,50,4.6
"301","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/10/2020",6,89,NA,NA,95,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"302","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/11/2020",9,94,NA,NA,103,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"303","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/12/2020",12,94,NA,NA,106,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"304","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/13/2020",17,94,NA,NA,111,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"305","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/14/2020",26,94,NA,NA,120,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"306","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/15/2020",31,94,NA,NA,125,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"307","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/16/2020",37,94,NA,NA,131,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"308","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/17/2020",57,94,NA,NA,151,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"309","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/18/2020",85,94,NA,NA,179,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"310","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/19/2020",107,94,1,NA,201,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"311","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/20/2020",149,94,1,NA,243,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"312","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/21/2020",190,94,2,NA,284,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"313","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/22/2020",244,94,3,NA,338,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"314","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/23/2020",288,94,3,NA,382,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"315","maryland","MD","blue",2474543,1497951,873646,102946,5834299,0.54,0.29,0.06,0.08,36354,1034,38,0.605344502,0.353053473,0.041602025,"Democrat","3/24/2020",349,94,3,NA,443,24,2020-03-30,1,TRUE,21,41.8,3.13333333333333
"316","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/10/2020",92,NA,NA,NA,92,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"317","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/11/2020",92,NA,NA,NA,92,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"318","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/12/2020",95,NA,NA,NA,95,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"319","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/13/2020",123,92,NA,NA,215,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"320","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/14/2020",138,352,NA,NA,490,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"321","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/15/2020",138,352,NA,NA,490,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"322","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/16/2020",164,352,NA,NA,516,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
"323","massachusetts","MA","purple",3231531,1964768,1083069,183694,6605058,0.76,0.06,0.06,0.1,35763,936,39.2,0.607999119,0.335156618,0.056844264,"Democrat","3/17/2020",218,1541,NA,NA,1759,25,2020-03-24,1,TRUE,20,39.4666666666667,2.46666666666667
